Country,Place of birth,Gender,Rate,Year,Unit,Value
OECD - Total,Foreign-born,Men,Unemployment rate,2010,Percentage,12.0
OECD - Total,Foreign-born,Men,Unemployment rate,2011,Percentage,11.0
OECD - Total,Foreign-born,Men,Unemployment rate,2012,Percentage,12.0
OECD - Total,Foreign-born,Men,Unemployment rate,2013,Percentage,13.0
OECD - Total,Foreign-born,Men,Participation rate,2001,Percentage,81.0
OECD - Total,Foreign-born,Men,Participation rate,2002,Percentage,80.0
OECD - Total,Foreign-born,Men,Participation rate,2003,Percentage,80.0
OECD - Total,Foreign-born,Men,Participation rate,2004,Percentage,78.0
OECD - Total,Foreign-born,Men,Participation rate,2005,Percentage,79.0
OECD - Total,Foreign-born,Men,Participation rate,2006,Percentage,79.0
OECD - Total,Foreign-born,Men,Participation rate,2007,Percentage,80.0
OECD - Total,Foreign-born,Men,Participation rate,2008,Percentage,81.0
OECD - Total,Foreign-born,Men,Participation rate,2009,Percentage,81.0
OECD - Total,Foreign-born,Men,Participation rate,2010,Percentage,81.0
OECD - Total,Foreign-born,Men,Participation rate,2011,Percentage,81.0
OECD - Total,Foreign-born,Men,Participation rate,2012,Percentage,81.0
OECD - Total,Foreign-born,Men,Participation rate,2013,Percentage,82.0
OECD - Total,Foreign-born,Women,Employment rate,2001,Percentage,54.0
OECD - Total,Foreign-born,Women,Employment rate,2002,Percentage,56.0
OECD - Total,Foreign-born,Women,Employment rate,2003,Percentage,54.0
OECD - Total,Foreign-born,Women,Employment rate,2004,Percentage,52.0
OECD - Total,Foreign-born,Women,Employment rate,2005,Percentage,53.0
OECD - Total,Foreign-born,Women,Employment rate,2006,Percentage,54.0
OECD - Total,Foreign-born,Women,Employment rate,2007,Percentage,56.0
OECD - Total,Foreign-born,Women,Employment rate,2008,Percentage,58.0
OECD - Total,Foreign-born,Women,Employment rate,2009,Percentage,56.0
OECD - Total,Foreign-born,Women,Employment rate,2010,Percentage,55.0
OECD - Total,Foreign-born,Women,Employment rate,2011,Percentage,56.0
OECD - Total,Foreign-born,Women,Employment rate,2012,Percentage,57.0
OECD - Total,Foreign-born,Women,Employment rate,2013,Percentage,56.0
OECD - Total,Foreign-born,Women,Unemployment rate,2001,Percentage,12.0
OECD - Total,Foreign-born,Women,Unemployment rate,2002,Percentage,11.0
OECD - Total,Foreign-born,Women,Unemployment rate,2003,Percentage,12.0
OECD - Total,Foreign-born,Women,Unemployment rate,2004,Percentage,14.0
OECD - Total,Foreign-born,Women,Unemployment rate,2005,Percentage,13.0
OECD - Total,Foreign-born,Women,Unemployment rate,2006,Percentage,12.0
OECD - Total,Foreign-born,Women,Unemployment rate,2007,Percentage,10.0
OECD - Total,Foreign-born,Women,Unemployment rate,2008,Percentage,9.0
OECD - Total,Foreign-born,Women,Unemployment rate,2009,Percentage,11.0
OECD - Total,Foreign-born,Women,Unemployment rate,2010,Percentage,12.0
OECD - Total,Foreign-born,Women,Unemployment rate,2011,Percentage,12.0
OECD - Total,Foreign-born,Women,Unemployment rate,2012,Percentage,13.0
OECD - Total,Foreign-born,Women,Unemployment rate,2013,Percentage,14.0
OECD - Total,Foreign-born,Women,Participation rate,2001,Percentage,61.0
OECD - Total,Foreign-born,Women,Participation rate,2002,Percentage,62.0
OECD - Total,Foreign-born,Women,Participation rate,2003,Percentage,61.0
OECD - Total,Foreign-born,Women,Participation rate,2004,Percentage,60.0
OECD - Total,Foreign-born,Women,Participation rate,2005,Percentage,60.0
OECD - Total,Foreign-born,Women,Participation rate,2006,Percentage,61.0
OECD - Total,Foreign-born,Women,Participation rate,2007,Percentage,62.0
OECD - Total,Foreign-born,Women,Participation rate,2008,Percentage,63.0
OECD - Total,Foreign-born,Women,Participation rate,2009,Percentage,63.0
OECD - Total,Foreign-born,Women,Participation rate,2010,Percentage,63.0
OECD - Total,Foreign-born,Women,Participation rate,2011,Percentage,64.0
OECD - Total,Foreign-born,Women,Participation rate,2012,Percentage,65.0
OECD - Total,Foreign-born,Women,Participation rate,2013,Percentage,65.0
OECD - Total,Foreign-born,Total,Employment rate,2001,Percentage,61.0
OECD - Total,Foreign-born,Total,Employment rate,2002,Percentage,62.0
OECD - Total,Foreign-born,Total,Employment rate,2003,Percentage,62.0
OECD - Total,Foreign-born,Total,Employment rate,2004,Percentage,61.0
OECD - Total,Foreign-born,Total,Employment rate,2005,Percentage,63.0
OECD - Total,Foreign-born,Total,Employment rate,2006,Percentage,64.0
OECD - Total,Foreign-born,Total,Employment rate,2007,Percentage,66.0
OECD - Total,Foreign-born,Total,Employment rate,2008,Percentage,66.0
OECD - Total,Foreign-born,Total,Employment rate,2009,Percentage,63.0
OECD - Total,Foreign-born,Total,Employment rate,2010,Percentage,63.0
OECD - Total,Foreign-born,Total,Employment rate,2011,Percentage,64.0
OECD - Total,Foreign-born,Total,Employment rate,2012,Percentage,64.0
OECD - Total,Foreign-born,Total,Employment rate,2013,Percentage,64.0
OECD - Total,Foreign-born,Total,Unemployment rate,2001,Percentage,11.0
OECD - Total,Foreign-born,Total,Unemployment rate,2002,Percentage,11.0
OECD - Total,Foreign-born,Total,Unemployment rate,2003,Percentage,12.0
OECD - Total,Foreign-born,Total,Unemployment rate,2004,Percentage,12.0
OECD - Total,Foreign-born,Total,Unemployment rate,2005,Percentage,11.0
OECD - Total,Foreign-born,Total,Unemployment rate,2006,Percentage,10.0
OECD - Total,Foreign-born,Total,Unemployment rate,2007,Percentage,9.0
OECD - Total,Foreign-born,Total,Unemployment rate,2008,Percentage,8.0
OECD - Total,Foreign-born,Total,Unemployment rate,2009,Percentage,11.0
OECD - Total,Foreign-born,Total,Unemployment rate,2010,Percentage,12.0
OECD - Total,Foreign-born,Total,Unemployment rate,2011,Percentage,12.0
OECD - Total,Foreign-born,Total,Unemployment rate,2012,Percentage,12.0
OECD - Total,Foreign-born,Total,Unemployment rate,2013,Percentage,13.0
OECD - Total,Foreign-born,Total,Participation rate,2001,Percentage,69.0
OECD - Total,Foreign-born,Total,Participation rate,2002,Percentage,69.0
OECD - Total,Foreign-born,Total,Participation rate,2003,Percentage,69.0
OECD - Total,Foreign-born,Total,Participation rate,2004,Percentage,69.0
OECD - Total,Foreign-born,Total,Participation rate,2005,Percentage,70.0
OECD - Total,Foreign-born,Total,Participation rate,2006,Percentage,71.0
OECD - Total,Foreign-born,Total,Participation rate,2007,Percentage,72.0
OECD - Total,Foreign-born,Total,Participation rate,2008,Percentage,72.0
OECD - Total,Foreign-born,Total,Participation rate,2009,Percentage,72.0
OECD - Total,Foreign-born,Total,Participation rate,2010,Percentage,72.0
OECD - Total,Foreign-born,Total,Participation rate,2011,Percentage,72.0
OECD - Total,Foreign-born,Total,Participation rate,2012,Percentage,73.0
OECD - Total,Foreign-born,Total,Participation rate,2013,Percentage,73.0
Australia,Native-born,Men,Employment rate,2000,Percentage,78.6
Australia,Native-born,Men,Employment rate,2001,Percentage,77.7
Australia,Native-born,Men,Employment rate,2002,Percentage,78.1
Australia,Native-born,Men,Employment rate,2003,Percentage,78.7
Australia,Native-born,Men,Employment rate,2004,Percentage,79.2
Australia,Native-born,Men,Employment rate,2005,Percentage,79.9
Australia,Native-born,Men,Employment rate,2006,Percentage,80.2
Australia,Native-born,Men,Employment rate,2007,Percentage,80.8
Australia,Native-born,Men,Employment rate,2008,Percentage,80.7
Australia,Native-born,Men,Employment rate,2009,Percentage,78.8
Australia,Native-born,Men,Employment rate,2010,Percentage,79.2
Australia,Native-born,Men,Employment rate,2011,Percentage,78.9
Australia,Native-born,Men,Employment rate,2012,Percentage,78.3
Australia,Native-born,Men,Employment rate,2013,Percentage,78.0
Australia,Native-born,Men,Employment rate,2014,Percentage,77.1
Australia,Native-born,Men,Employment rate,2015,Percentage,77.5
Australia,Native-born,Men,Employment rate,2016,Percentage,77.5
Australia,Native-born,Men,Employment rate,2017,Percentage,77.7
Australia,Native-born,Men,Employment rate,2018,Percentage,78.1
Australia,Native-born,Men,Employment rate,2019,Percentage,78.8
Australia,Native-born,Men,Employment rate,2020,Percentage,76.4
Australia,Native-born,Men,Employment rate,2021,Percentage,78.2
Australia,Native-born,Men,Unemployment rate,2000,Percentage,6.6
Australia,Native-born,Men,Unemployment rate,2001,Percentage,7.1
Australia,Native-born,Men,Unemployment rate,2002,Percentage,6.6
Australia,Native-born,Men,Unemployment rate,2003,Percentage,5.8
Australia,Native-born,Men,Unemployment rate,2004,Percentage,5.4
Australia,Native-born,Men,Unemployment rate,2005,Percentage,4.9
Australia,Native-born,Men,Unemployment rate,2006,Percentage,4.7
Australia,Native-born,Men,Unemployment rate,2007,Percentage,4.1
Australia,Native-born,Men,Unemployment rate,2008,Percentage,4.0
Australia,Native-born,Men,Unemployment rate,2009,Percentage,5.6
Australia,Native-born,Men,Unemployment rate,2010,Percentage,5.3
Australia,Native-born,Men,Unemployment rate,2011,Percentage,5.2
Australia,Native-born,Men,Unemployment rate,2012,Percentage,5.4
Australia,Native-born,Men,Unemployment rate,2013,Percentage,5.9
Australia,Native-born,Men,Unemployment rate,2014,Percentage,6.3
Australia,Native-born,Men,Unemployment rate,2015,Percentage,6.4
Australia,Native-born,Men,Unemployment rate,2016,Percentage,6.0
Australia,Native-born,Men,Unemployment rate,2017,Percentage,5.9
Australia,Native-born,Men,Unemployment rate,2018,Percentage,5.8
Australia,Native-born,Men,Unemployment rate,2019,Percentage,5.6
Australia,Native-born,Men,Unemployment rate,2020,Percentage,6.8
Australia,Native-born,Men,Unemployment rate,2021,Percentage,5.6
Australia,Native-born,Men,Participation rate,2000,Percentage,84.1
Australia,Native-born,Men,Participation rate,2001,Percentage,83.7
Australia,Native-born,Men,Participation rate,2002,Percentage,83.6
Australia,Native-born,Men,Participation rate,2003,Percentage,83.6
Australia,Native-born,Men,Participation rate,2004,Percentage,83.8
Australia,Native-born,Men,Participation rate,2005,Percentage,84.0
Australia,Native-born,Men,Participation rate,2006,Percentage,84.2
Australia,Native-born,Men,Participation rate,2007,Percentage,84.2
Australia,Native-born,Men,Participation rate,2008,Percentage,84.1
Australia,Native-born,Men,Participation rate,2009,Percentage,83.5
Australia,Native-born,Men,Participation rate,2010,Percentage,83.6
Australia,Native-born,Men,Participation rate,2011,Percentage,83.2
Australia,Native-born,Men,Participation rate,2012,Percentage,82.8
Australia,Native-born,Men,Participation rate,2013,Percentage,82.9
Australia,Native-born,Men,Participation rate,2014,Percentage,82.3
Australia,Native-born,Men,Participation rate,2015,Percentage,82.9
Australia,Native-born,Men,Participation rate,2016,Percentage,82.5
Australia,Native-born,Men,Participation rate,2017,Percentage,82.6
Australia,Native-born,Men,Participation rate,2018,Percentage,82.9
Australia,Native-born,Men,Participation rate,2019,Percentage,83.5
Australia,Native-born,Men,Participation rate,2020,Percentage,82.0
Australia,Native-born,Men,Participation rate,2021,Percentage,82.8
Australia,Native-born,Women,Employment rate,2000,Percentage,63.9
Australia,Native-born,Women,Employment rate,2001,Percentage,64.6
Australia,Native-born,Women,Employment rate,2002,Percentage,64.8
Australia,Native-born,Women,Employment rate,2003,Percentage,65.8
Australia,Native-born,Women,Employment rate,2004,Percentage,65.5
Australia,Native-born,Women,Employment rate,2005,Percentage,67.1
Australia,Native-born,Women,Employment rate,2006,Percentage,68.1
Australia,Native-born,Women,Employment rate,2007,Percentage,68.8
Australia,Native-born,Women,Employment rate,2008,Percentage,69.2
Australia,Native-born,Women,Employment rate,2009,Percentage,69.0
Australia,Native-born,Women,Employment rate,2010,Percentage,68.5
Australia,Native-born,Women,Employment rate,2011,Percentage,68.8
Australia,Native-born,Women,Employment rate,2012,Percentage,68.9
Australia,Native-born,Women,Employment rate,2013,Percentage,68.6
Australia,Native-born,Women,Employment rate,2014,Percentage,68.3
Australia,Native-born,Women,Employment rate,2015,Percentage,69.4
Australia,Native-born,Women,Employment rate,2016,Percentage,69.9
Australia,Native-born,Women,Employment rate,2017,Percentage,70.9
Australia,Native-born,Women,Employment rate,2018,Percentage,71.8
Australia,Native-born,Women,Employment rate,2019,Percentage,72.6
Australia,Native-born,Women,Employment rate,2020,Percentage,71.0
Australia,Native-born,Women,Employment rate,2021,Percentage,73.1
Australia,Native-born,Women,Unemployment rate,2000,Percentage,5.9
Australia,Native-born,Women,Unemployment rate,2001,Percentage,6.2
Australia,Native-born,Women,Unemployment rate,2002,Percentage,6.0
Australia,Native-born,Women,Unemployment rate,2003,Percentage,5.9
Australia,Native-born,Women,Unemployment rate,2004,Percentage,5.5
Australia,Native-born,Women,Unemployment rate,2005,Percentage,5.2
Australia,Native-born,Women,Unemployment rate,2006,Percentage,4.9
Australia,Native-born,Women,Unemployment rate,2007,Percentage,4.6
Australia,Native-born,Women,Unemployment rate,2008,Percentage,4.4
Australia,Native-born,Women,Unemployment rate,2009,Percentage,5.0
Australia,Native-born,Women,Unemployment rate,2010,Percentage,5.2
Australia,Native-born,Women,Unemployment rate,2011,Percentage,5.2
Australia,Native-born,Women,Unemployment rate,2012,Percentage,5.2
Australia,Native-born,Women,Unemployment rate,2013,Percentage,5.6
Australia,Native-born,Women,Unemployment rate,2014,Percentage,6.1
Australia,Native-born,Women,Unemployment rate,2015,Percentage,6.0
Australia,Native-born,Women,Unemployment rate,2016,Percentage,5.6
Australia,Native-born,Women,Unemployment rate,2017,Percentage,5.4
Australia,Native-born,Women,Unemployment rate,2018,Percentage,5.0
Australia,Native-born,Women,Unemployment rate,2019,Percentage,4.8
Australia,Native-born,Women,Unemployment rate,2020,Percentage,6.0
Australia,Native-born,Women,Unemployment rate,2021,Percentage,4.8
Australia,Native-born,Women,Participation rate,2000,Percentage,67.9
Australia,Native-born,Women,Participation rate,2001,Percentage,68.9
Australia,Native-born,Women,Participation rate,2002,Percentage,68.9
Australia,Native-born,Women,Participation rate,2003,Percentage,70.0
Australia,Native-born,Women,Participation rate,2004,Percentage,69.4
Australia,Native-born,Women,Participation rate,2005,Percentage,70.7
Australia,Native-born,Women,Participation rate,2006,Percentage,71.6
Australia,Native-born,Women,Participation rate,2007,Percentage,72.1
Australia,Native-born,Women,Participation rate,2008,Percentage,72.4
Australia,Native-born,Women,Participation rate,2009,Percentage,72.6
Australia,Native-born,Women,Participation rate,2010,Percentage,72.3
Australia,Native-born,Women,Participation rate,2011,Percentage,72.5
Australia,Native-born,Women,Participation rate,2012,Percentage,72.7
Australia,Native-born,Women,Participation rate,2013,Percentage,72.6
Australia,Native-born,Women,Participation rate,2014,Percentage,72.7
Australia,Native-born,Women,Participation rate,2015,Percentage,73.7
Australia,Native-born,Women,Participation rate,2016,Percentage,74.1
Australia,Native-born,Women,Participation rate,2017,Percentage,75.0
Australia,Native-born,Women,Participation rate,2018,Percentage,75.5
Australia,Native-born,Women,Participation rate,2019,Percentage,76.3
Australia,Native-born,Women,Participation rate,2020,Percentage,75.5
Australia,Native-born,Women,Participation rate,2021,Percentage,76.8
Australia,Native-born,Total,Employment rate,2000,Percentage,71.2
Australia,Native-born,Total,Employment rate,2001,Percentage,71.2
Australia,Native-born,Total,Employment rate,2002,Percentage,71.4
Australia,Native-born,Total,Employment rate,2003,Percentage,72.3
Australia,Native-born,Total,Employment rate,2004,Percentage,72.4
Australia,Native-born,Total,Employment rate,2005,Percentage,73.5
Australia,Native-born,Total,Employment rate,2006,Percentage,74.1
Australia,Native-born,Total,Employment rate,2007,Percentage,74.8
Australia,Native-born,Total,Employment rate,2008,Percentage,75.0
Australia,Native-born,Total,Employment rate,2009,Percentage,73.9
Australia,Native-born,Total,Employment rate,2010,Percentage,73.9
Australia,Native-born,Total,Employment rate,2011,Percentage,73.9
Australia,Native-born,Total,Employment rate,2012,Percentage,73.6
Australia,Native-born,Total,Employment rate,2013,Percentage,73.3
Australia,Native-born,Total,Employment rate,2014,Percentage,72.7
Australia,Native-born,Total,Employment rate,2015,Percentage,73.5
Australia,Native-born,Total,Employment rate,2016,Percentage,73.7
Australia,Native-born,Total,Employment rate,2017,Percentage,74.3
Australia,Native-born,Total,Employment rate,2018,Percentage,74.9
Australia,Native-born,Total,Employment rate,2019,Percentage,75.7
Australia,Native-born,Total,Employment rate,2020,Percentage,73.7
Australia,Native-born,Total,Employment rate,2021,Percentage,75.7
Australia,Native-born,Total,Unemployment rate,2000,Percentage,6.3
Australia,Native-born,Total,Unemployment rate,2001,Percentage,6.7
Australia,Native-born,Total,Unemployment rate,2002,Percentage,6.3
Australia,Native-born,Total,Unemployment rate,2003,Percentage,5.9
Australia,Native-born,Total,Unemployment rate,2004,Percentage,5.5
Australia,Native-born,Total,Unemployment rate,2005,Percentage,5.0
Australia,Native-born,Total,Unemployment rate,2006,Percentage,4.8
Australia,Native-born,Total,Unemployment rate,2007,Percentage,4.3
Australia,Native-born,Total,Unemployment rate,2008,Percentage,4.2
Australia,Native-born,Total,Unemployment rate,2009,Percentage,5.4
Australia,Native-born,Total,Unemployment rate,2010,Percentage,5.2
Australia,Native-born,Total,Unemployment rate,2011,Percentage,5.2
Australia,Native-born,Total,Unemployment rate,2012,Percentage,5.3
Australia,Native-born,Total,Unemployment rate,2013,Percentage,5.7
Australia,Native-born,Total,Unemployment rate,2014,Percentage,6.3
Australia,Native-born,Total,Unemployment rate,2015,Percentage,6.2
Australia,Native-born,Total,Unemployment rate,2016,Percentage,5.8
Australia,Native-born,Total,Unemployment rate,2017,Percentage,5.7
Australia,Native-born,Total,Unemployment rate,2018,Percentage,5.4
Australia,Native-born,Total,Unemployment rate,2019,Percentage,5.2
Australia,Native-born,Total,Unemployment rate,2020,Percentage,6.4
Australia,Native-born,Total,Unemployment rate,2021,Percentage,5.2
